customer_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
3287,Male,Married,True,1,off,gold,4,2,neutral,upi,active,US,English,6,8,79,6,True,better,10,2,recent,7,False,no
3288,Female,Single,False,8,on,basic,5,18,negative,paypal,expired,UK,Telugu,44,19,23,10,False,better,2,7,old,19,False,yes
3289,Male,Single,True,2,off,gold,1,9,positive,paypal,cancelled,India,English,34,13,109,1,True,poor,12,2,old,14,False,yes
3290,Female,Married,False,5,off,premium,9,18,negative,card,cancelled,US,English,7,21,129,9,False,good,2,7,old,19,False,yes
3291,Female,Married,False,10,on,gold,6,1,positive,card,active,India,Telugu,28,3,90,5,True,poor,10,3,very_old,10,True,no
3292,Female,Married,False,10,off,premium,9,6,negative,upi,active,Germany,Hindi,21,14,184,9,False,poor,15,2,recent,11,True,no
3293,Male,Married,False,1,on,gold,6,19,negative,paypal,expired,US,Telugu,23,17,55,8,True,better,16,10,very_old,16,True,yes
3294,Male,Married,False,3,off,gold,2,1,positive,paypal,active,India,Hindi,8,17,129,2,True,poor,18,2,recent,0,True,no
3295,Male,Married,True,10,on,premium,1,14,positive,card,active,US,English,21,21,94,6,False,better,19,2,old,15,True,no
3296,Female,Single,False,5,on,gold,7,12,negative,card,expired,India,Hindi,15,24,124,3,False,better,10,10,very_old,7,True,no
3297,Male,Single,False,4,on,gold,1,20,negative,card,expired,India,Telugu,38,6,24,1,True,poor,16,10,old,15,True,yes
3298,Male,Married,False,7,off,gold,9,16,positive,card,cancelled,US,English,39,22,47,7,False,good,10,8,very_old,18,False,yes
3299,Female,Married,True,9,on,gold,5,0,neutral,card,expired,US,English,4,23,101,6,False,good,17,0,recent,17,False,yes
3300,Male,Single,False,2,on,gold,10,20,negative,upi,active,US,Hindi,5,2,151,3,True,good,18,10,recent,6,False,no
3301,Male,Married,True,1,off,premium,1,7,negative,card,active,US,English,6,4,150,3,False,better,20,3,very_old,13,False,yes
3302,Female,Single,False,10,on,basic,9,2,positive,card,active,India,English,35,2,78,10,True,good,3,5,very_old,1,False,no
3303,Female,Married,False,4,off,premium,5,11,negative,upi,cancelled,UK,English,32,13,36,2,False,better,1,6,old,14,True,yes
3304,Female,Married,False,9,off,basic,10,18,neutral,card,active,Germany,Telugu,19,0,62,9,False,better,2,4,old,5,True,no
3305,Male,Single,True,5,off,premium,1,1,positive,paypal,expired,US,Hindi,46,0,125,8,False,good,20,6,recent,12,False,no
3306,Female,Married,True,10,off,premium,3,19,neutral,paypal,expired,Germany,Hindi,38,3,134,1,True,poor,15,9,very_old,20,True,yes
3307,Female,Single,False,7,on,basic,10,8,negative,card,expired,India,Hindi,33,25,111,7,False,better,12,0,old,6,True,yes
3308,Female,Single,True,6,on,premium,9,18,positive,upi,cancelled,Germany,Hindi,29,0,179,1,True,poor,13,2,recent,13,False,no
3309,Female,Married,False,8,on,premium,9,18,neutral,upi,expired,India,Hindi,40,9,174,5,True,poor,13,7,very_old,5,False,yes
3310,Male,Single,True,10,off,basic,4,0,negative,paypal,expired,UK,English,8,24,145,1,False,poor,19,2,very_old,10,False,yes
3311,Male,Single,False,1,off,basic,8,15,negative,upi,active,US,Hindi,50,9,101,9,False,poor,14,1,old,10,True,no
3312,Male,Single,True,9,off,premium,1,14,negative,card,expired,UK,English,47,13,112,5,True,poor,3,10,recent,19,True,yes
3313,Male,Single,True,9,on,basic,10,0,negative,paypal,cancelled,US,English,23,13,64,5,False,better,14,10,very_old,18,False,no
3314,Female,Married,True,3,off,gold,6,0,positive,card,cancelled,UK,Hindi,1,18,90,8,False,poor,8,4,recent,12,True,no
3315,Female,Single,True,5,on,premium,5,3,positive,paypal,expired,India,Hindi,33,3,192,2,True,poor,1,3,old,13,True,yes
3316,Female,Single,True,2,off,basic,6,15,negative,upi,cancelled,US,English,21,14,111,7,True,poor,5,9,very_old,14,True,yes
3317,Female,Single,True,8,off,gold,8,0,positive,paypal,active,UK,Telugu,16,3,116,1,True,better,7,8,old,2,False,no
3318,Female,Married,True,9,on,gold,4,1,neutral,paypal,expired,Germany,English,20,16,48,3,False,good,15,4,very_old,14,False,no
3319,Male,Single,True,4,on,premium,6,13,negative,card,expired,Germany,English,27,16,175,1,False,better,13,5,very_old,4,True,yes
3320,Female,Single,True,7,on,gold,10,2,neutral,paypal,cancelled,India,Hindi,2,18,41,4,False,better,8,10,old,13,True,no
3321,Male,Married,True,9,off,gold,10,4,positive,upi,expired,Germany,Telugu,29,6,197,7,True,good,12,9,very_old,11,True,no
3322,Male,Married,True,10,on,basic,6,11,negative,paypal,expired,Germany,English,8,0,124,9,False,better,6,8,recent,1,True,yes
3323,Male,Married,False,7,on,premium,2,19,positive,paypal,cancelled,UK,English,16,20,59,6,True,better,20,0,old,7,False,yes
3324,Male,Single,True,9,on,basic,9,5,positive,card,active,UK,Telugu,34,21,125,10,True,good,12,2,recent,4,False,no
3325,Male,Married,True,5,off,premium,10,14,positive,upi,cancelled,India,English,21,7,66,6,True,better,7,1,old,20,False,no
3326,Female,Married,False,7,on,premium,2,7,neutral,paypal,expired,Germany,English,20,5,37,10,True,poor,2,3,very_old,15,True,no
3327,Male,Married,True,4,on,premium,2,2,neutral,card,cancelled,Germany,English,6,4,87,4,True,poor,1,1,old,7,False,no
3328,Male,Single,True,1,on,basic,8,1,neutral,upi,expired,US,English,2,5,198,8,True,better,20,9,old,8,False,no
3329,Female,Married,False,8,off,gold,8,16,positive,upi,expired,UK,Hindi,46,10,146,2,False,better,10,8,recent,0,True,yes
3330,Female,Single,False,10,off,premium,6,16,positive,paypal,active,US,Telugu,34,20,186,7,False,poor,14,5,old,3,True,no
3331,Male,Single,True,2,off,gold,6,17,negative,paypal,active,US,Hindi,14,2,74,3,True,better,5,10,old,6,False,no
3332,Male,Married,True,10,off,basic,6,4,negative,upi,active,US,Hindi,24,17,143,6,False,better,10,1,recent,9,False,no
3333,Female,Married,False,4,off,premium,4,20,negative,paypal,expired,UK,Hindi,6,22,110,10,True,poor,3,8,recent,1,True,yes
3334,Female,Married,False,2,off,premium,2,17,positive,paypal,cancelled,India,Telugu,12,8,66,4,True,better,6,9,very_old,17,True,no
3335,Male,Married,False,8,off,gold,1,18,negative,upi,cancelled,US,English,10,7,78,6,False,poor,19,5,very_old,16,True,no
3336,Male,Single,True,5,off,gold,2,20,positive,paypal,active,Germany,Hindi,29,2,76,6,True,good,3,10,recent,0,False,no
3337,Male,Single,True,9,on,basic,6,14,negative,upi,cancelled,UK,Telugu,44,16,145,8,False,better,1,5,very_old,17,False,yes
3338,Female,Single,True,8,off,gold,8,20,negative,card,active,India,Hindi,29,23,14,4,False,good,6,4,recent,0,True,no
3339,Male,Married,False,2,off,premium,1,11,neutral,upi,active,India,Telugu,26,11,168,6,False,better,2,8,recent,8,False,no
3340,Female,Married,True,6,off,premium,9,13,positive,card,expired,US,Hindi,39,0,137,5,True,good,8,8,old,4,True,yes
3341,Male,Single,True,6,on,premium,9,2,neutral,paypal,expired,India,Telugu,25,4,53,8,False,better,16,3,old,14,False,no
3342,Male,Married,False,10,on,gold,8,14,positive,card,active,Germany,English,10,25,36,8,False,better,12,2,old,0,False,no
3343,Male,Married,False,10,off,premium,3,18,neutral,upi,cancelled,US,Hindi,7,5,41,10,False,poor,13,1,old,9,True,no
3344,Male,Single,False,2,off,gold,6,12,neutral,paypal,expired,India,Telugu,11,9,125,9,True,poor,15,10,old,14,True,yes
3345,Male,Single,True,1,on,gold,5,19,neutral,card,active,UK,Telugu,41,6,43,6,False,poor,18,7,recent,14,False,no
3346,Male,Single,False,8,on,gold,10,9,neutral,upi,cancelled,Germany,Telugu,41,22,134,7,False,good,1,10,old,0,True,no
3347,Female,Single,True,7,on,gold,9,19,neutral,upi,cancelled,Germany,Hindi,49,17,44,1,False,poor,9,10,old,5,False,yes
3348,Male,Single,True,3,on,premium,4,16,positive,upi,expired,US,English,30,16,103,4,False,poor,11,3,old,2,True,no
3349,Male,Single,True,5,on,gold,10,11,neutral,upi,active,UK,English,10,25,198,7,False,good,12,0,very_old,11,False,no
3350,Male,Married,True,2,on,gold,1,2,negative,upi,active,UK,Telugu,36,14,175,7,True,better,7,0,old,2,True,no
3351,Male,Married,False,9,off,premium,7,10,neutral,card,expired,India,Hindi,43,9,55,2,True,good,4,7,recent,19,False,yes
3352,Male,Married,True,7,on,gold,6,7,negative,paypal,expired,Germany,Telugu,41,25,68,10,True,good,17,8,recent,18,False,yes
3353,Female,Married,True,1,off,gold,6,9,neutral,card,cancelled,Germany,English,33,19,15,7,True,poor,13,3,old,17,True,yes
3354,Male,Married,True,5,on,premium,10,10,neutral,card,cancelled,Germany,English,20,18,149,3,True,poor,13,7,old,7,True,yes
3355,Female,Single,True,9,off,basic,3,9,negative,paypal,cancelled,Germany,Hindi,28,20,165,10,False,poor,18,8,very_old,9,False,yes
3356,Male,Single,True,3,on,basic,2,19,negative,paypal,expired,Germany,Telugu,36,24,119,10,True,poor,12,5,very_old,7,True,yes
3357,Male,Married,True,5,on,gold,7,14,negative,card,active,US,English,40,21,36,6,True,poor,19,2,recent,11,False,yes
3358,Male,Single,False,7,on,premium,9,14,neutral,card,expired,India,English,49,6,77,3,False,poor,16,0,recent,11,False,no
3359,Female,Married,True,4,off,premium,9,2,positive,card,active,Germany,Hindi,17,7,22,10,True,good,10,1,old,16,False,no
3360,Female,Married,True,10,on,premium,1,14,positive,upi,active,UK,Hindi,44,5,170,2,True,better,18,2,very_old,16,True,no
3361,Male,Married,True,9,off,gold,4,16,neutral,card,active,India,English,6,9,135,6,False,poor,6,3,recent,12,False,no
3362,Male,Married,False,5,on,basic,3,10,positive,card,active,Germany,Telugu,48,25,110,5,True,better,13,6,recent,17,True,no
3363,Male,Married,False,7,on,basic,4,17,neutral,upi,cancelled,India,Hindi,10,24,178,2,True,poor,2,0,very_old,20,True,yes
3364,Female,Married,False,8,off,premium,3,3,neutral,upi,active,UK,English,46,7,114,3,False,good,4,6,recent,14,False,yes
3365,Male,Single,False,7,off,gold,5,17,negative,paypal,active,Germany,Hindi,33,18,94,3,True,good,19,2,very_old,17,True,no
3366,Male,Single,True,7,off,premium,4,13,positive,card,expired,India,English,24,24,50,2,False,good,13,5,recent,13,False,no
3367,Male,Married,True,10,on,gold,5,18,negative,paypal,active,US,Telugu,6,11,85,4,False,better,13,1,old,10,False,no
3368,Male,Single,False,4,off,premium,9,8,positive,card,cancelled,India,Telugu,13,8,77,1,False,good,2,2,old,15,True,no
3369,Female,Married,False,10,on,premium,2,18,positive,paypal,expired,Germany,Telugu,17,2,144,3,True,good,4,6,recent,18,True,yes
3370,Male,Married,True,1,off,gold,2,14,neutral,paypal,cancelled,India,Hindi,26,19,25,6,True,better,20,5,very_old,9,True,yes
3371,Female,Married,True,7,off,gold,2,14,neutral,paypal,active,US,Hindi,27,0,167,7,False,better,13,10,old,7,True,no
3372,Female,Married,True,2,off,basic,9,13,neutral,paypal,expired,UK,English,36,13,53,6,True,poor,9,0,very_old,20,False,yes
3373,Male,Single,True,8,off,premium,3,3,positive,card,active,UK,Telugu,34,6,155,1,True,good,17,8,old,19,True,no
3374,Male,Married,True,2,on,basic,4,8,positive,paypal,expired,UK,Hindi,26,10,76,7,True,poor,14,9,recent,12,True,no
3375,Male,Married,True,10,off,premium,7,0,positive,upi,cancelled,US,English,0,17,98,5,True,poor,9,0,old,19,False,no
3376,Female,Single,True,6,on,gold,4,7,positive,paypal,expired,Germany,Telugu,32,8,130,8,True,better,15,7,very_old,10,True,no
3377,Female,Married,False,10,on,basic,7,16,negative,paypal,cancelled,India,English,45,8,84,1,False,better,15,8,old,6,True,yes
3378,Male,Married,False,3,on,premium,8,8,positive,upi,active,US,Hindi,29,19,34,9,True,better,3,8,very_old,11,False,no
3379,Male,Married,False,9,on,basic,5,15,negative,card,expired,Germany,Hindi,40,18,36,9,False,better,17,7,very_old,3,False,no
3380,Male,Single,False,9,on,premium,5,9,negative,upi,expired,US,English,12,21,149,1,False,better,13,3,recent,0,False,yes
3381,Male,Married,True,8,on,gold,10,2,neutral,card,expired,US,English,34,14,67,3,False,poor,4,8,very_old,0,False,yes
3382,Female,Single,False,5,off,basic,10,7,neutral,paypal,cancelled,US,Telugu,17,6,142,2,False,good,13,3,recent,19,False,yes
3383,Male,Single,True,8,off,gold,8,1,negative,card,cancelled,India,Telugu,45,10,177,2,True,poor,8,2,old,14,False,yes
3384,Female,Married,True,10,on,gold,4,12,negative,paypal,expired,UK,Hindi,24,13,162,9,True,poor,12,5,old,9,False,yes
3385,Female,Married,False,6,off,premium,4,10,negative,card,active,India,Hindi,33,1,189,9,True,good,12,4,old,19,True,yes
3386,Female,Married,True,1,on,basic,2,18,positive,card,cancelled,India,Telugu,8,21,159,10,False,good,18,9,very_old,16,False,no
3387,Female,Married,False,9,on,basic,5,20,neutral,paypal,expired,India,English,5,15,16,2,False,better,13,7,very_old,10,False,yes
3388,Male,Single,False,5,on,gold,8,1,neutral,upi,cancelled,UK,English,1,20,42,10,True,better,16,2,very_old,7,True,no
3389,Male,Married,False,10,on,premium,9,10,negative,paypal,cancelled,US,English,25,16,173,4,True,poor,19,0,very_old,20,False,yes
3390,Male,Single,False,8,off,premium,8,15,positive,card,cancelled,India,English,5,9,63,8,False,better,9,3,recent,3,False,no
3391,Female,Single,True,2,off,basic,3,1,negative,upi,cancelled,Germany,Telugu,5,8,119,9,True,better,3,0,recent,4,False,yes
3392,Male,Married,True,1,off,gold,4,7,neutral,paypal,expired,Germany,English,16,6,125,7,False,better,9,3,old,6,True,no
3393,Female,Single,True,5,off,premium,3,20,positive,upi,expired,India,English,32,7,152,8,False,poor,11,8,old,17,True,yes
3394,Female,Single,True,6,on,premium,6,13,positive,upi,cancelled,India,Telugu,25,22,29,5,True,good,6,1,old,18,False,yes
3395,Male,Married,True,10,off,basic,10,19,positive,card,cancelled,Germany,Telugu,47,18,194,5,True,poor,19,1,recent,15,True,yes
3396,Male,Married,True,5,on,basic,7,6,neutral,card,active,US,Hindi,43,19,162,1,False,poor,8,5,very_old,15,True,no
3397,Female,Single,True,4,on,basic,8,5,negative,card,cancelled,US,Telugu,8,9,110,3,False,good,14,2,recent,6,True,yes
3398,Male,Single,True,5,off,gold,9,4,neutral,paypal,active,India,Telugu,27,7,75,9,True,poor,7,3,very_old,4,True,no
3399,Male,Married,True,9,on,basic,1,12,neutral,card,active,US,Telugu,43,22,179,7,False,better,6,10,old,18,False,yes
3400,Male,Married,False,1,off,gold,4,8,negative,paypal,active,Germany,Hindi,2,23,84,9,False,good,12,9,old,9,True,no
3401,Male,Married,True,7,off,gold,10,2,negative,card,expired,Germany,Hindi,30,22,188,3,True,better,5,0,very_old,10,True,yes
3402,Male,Single,True,8,off,gold,6,14,negative,paypal,cancelled,US,English,20,21,108,7,True,better,2,10,recent,7,True,yes
3403,Female,Married,True,7,on,gold,5,5,negative,paypal,cancelled,Germany,Hindi,37,1,28,6,True,better,6,5,very_old,0,False,no
3404,Male,Married,True,9,off,premium,10,12,positive,paypal,expired,UK,Hindi,49,5,76,4,True,poor,1,7,recent,13,False,yes
3405,Male,Married,False,3,off,gold,4,11,neutral,paypal,expired,Germany,Hindi,47,0,135,8,False,poor,19,10,recent,3,False,yes
3406,Male,Single,False,8,on,premium,6,17,positive,upi,active,Germany,Telugu,20,7,117,7,False,good,12,10,old,16,True,no
3407,Male,Married,True,2,off,basic,1,9,negative,card,active,Germany,Hindi,18,4,152,5,False,poor,17,2,recent,11,True,no
3408,Female,Single,True,7,on,premium,3,14,neutral,paypal,active,US,Telugu,43,21,103,3,True,good,1,2,very_old,15,False,no
3409,Female,Married,False,4,off,premium,1,3,neutral,upi,cancelled,UK,Telugu,42,12,144,3,False,good,14,7,old,3,True,yes
3410,Female,Single,True,9,on,basic,1,8,negative,paypal,active,India,Hindi,37,25,42,2,True,poor,4,6,old,0,False,yes
3411,Male,Single,False,10,on,gold,3,7,positive,upi,active,India,Telugu,9,25,43,5,True,good,16,9,old,8,True,no
3412,Male,Single,True,10,on,basic,1,8,neutral,upi,cancelled,Germany,English,30,0,82,8,False,poor,6,10,recent,8,False,yes
3413,Female,Single,True,5,on,premium,9,15,positive,card,expired,India,English,50,20,145,5,False,better,1,0,old,15,True,yes
3414,Male,Single,True,5,on,basic,6,16,negative,paypal,expired,US,English,36,20,78,7,False,poor,3,7,recent,7,True,yes
3415,Female,Married,True,2,on,premium,6,13,neutral,upi,active,India,English,15,21,11,3,True,poor,10,2,very_old,8,False,no
3416,Male,Married,True,10,off,gold,6,4,negative,upi,expired,US,English,46,5,64,3,False,better,5,7,recent,18,True,yes
3417,Female,Married,True,3,on,basic,8,0,positive,paypal,active,India,English,21,16,50,7,True,better,9,6,very_old,17,True,no
3418,Male,Single,True,8,off,premium,5,6,positive,card,active,UK,Telugu,32,18,84,7,False,poor,17,0,old,19,True,no
3419,Female,Single,True,8,on,basic,3,2,positive,upi,active,US,English,27,15,130,7,False,better,7,10,recent,12,True,no
3420,Female,Single,True,5,off,premium,1,0,negative,card,active,India,English,0,3,135,3,True,good,11,10,old,8,True,no
3421,Male,Single,True,2,off,premium,2,18,positive,paypal,cancelled,Germany,Telugu,44,1,192,6,True,poor,11,7,recent,8,False,yes
3422,Female,Single,True,3,off,premium,7,3,positive,upi,expired,Germany,Telugu,29,17,31,3,False,good,17,4,old,15,False,yes
3423,Female,Single,True,8,off,premium,7,5,positive,paypal,active,India,English,49,25,23,10,True,good,17,1,old,19,True,no
3424,Male,Single,True,8,on,basic,3,20,negative,card,cancelled,US,English,27,4,101,7,True,better,16,4,very_old,17,False,yes
3425,Female,Married,False,9,on,basic,6,8,neutral,upi,expired,India,English,3,3,157,10,False,good,7,0,old,16,False,yes
3426,Male,Married,True,10,on,premium,5,16,negative,paypal,active,US,Hindi,30,7,45,4,False,better,20,8,old,1,True,no
3427,Female,Single,True,6,off,basic,1,14,negative,paypal,cancelled,India,Telugu,28,20,72,7,False,better,8,0,recent,12,False,yes
3428,Male,Single,False,8,on,gold,9,20,positive,upi,active,Germany,English,12,0,159,2,False,better,14,4,very_old,18,True,no
3429,Female,Single,True,10,on,premium,6,6,negative,paypal,expired,Germany,Telugu,19,19,78,9,False,poor,12,3,recent,16,True,yes
3430,Female,Single,False,4,off,premium,10,3,neutral,paypal,expired,Germany,Telugu,46,2,183,5,False,better,2,5,recent,5,True,yes
3431,Female,Single,False,1,on,gold,2,17,positive,upi,active,India,Hindi,24,1,83,10,False,better,2,0,very_old,16,False,yes
3432,Male,Single,False,10,on,premium,10,10,neutral,upi,expired,India,Hindi,4,20,103,8,False,better,8,2,recent,8,False,no
3433,Male,Married,True,2,off,gold,2,3,positive,upi,expired,UK,English,8,23,149,10,True,poor,4,6,recent,9,True,yes
3434,Female,Married,False,6,on,gold,8,6,neutral,card,expired,Germany,Telugu,32,25,176,9,False,better,19,5,old,5,False,no
3435,Female,Married,True,6,off,gold,3,17,neutral,upi,active,India,Hindi,43,25,196,9,True,good,1,4,old,1,False,no
3436,Male,Single,True,7,off,premium,1,11,negative,card,expired,UK,Hindi,35,18,144,6,False,good,3,8,old,17,True,yes
3437,Female,Married,True,9,off,basic,5,19,neutral,card,cancelled,US,Telugu,6,25,165,4,False,poor,9,1,old,10,True,yes
3438,Female,Married,False,8,on,gold,3,15,positive,upi,active,US,Telugu,30,5,38,10,False,good,16,8,recent,15,True,no
3439,Female,Married,False,5,on,gold,9,13,neutral,upi,cancelled,US,Hindi,12,20,121,1,False,better,10,2,very_old,6,True,no
3440,Female,Married,True,10,off,premium,5,17,positive,paypal,active,US,English,4,15,21,9,False,poor,11,9,recent,1,False,no
3441,Female,Single,False,2,on,premium,8,17,positive,upi,cancelled,US,Hindi,47,17,37,5,False,poor,10,7,recent,11,True,no
3442,Male,Married,True,9,off,gold,4,0,negative,upi,expired,Germany,Hindi,32,15,122,8,True,better,15,5,old,17,False,yes
3443,Female,Married,True,3,off,gold,1,14,negative,card,active,India,Hindi,10,19,26,9,False,better,11,9,recent,2,True,no
3444,Male,Single,False,9,off,gold,5,4,negative,upi,expired,Germany,English,32,16,143,1,False,poor,12,10,very_old,6,True,no
3445,Male,Married,True,1,off,gold,6,6,negative,card,cancelled,India,Hindi,28,1,54,6,True,better,8,3,recent,9,False,yes
3446,Male,Married,False,1,on,basic,9,0,neutral,upi,cancelled,UK,Telugu,39,23,195,4,True,better,11,10,old,0,False,yes
3447,Male,Married,True,2,on,gold,2,0,neutral,card,expired,Germany,Hindi,39,22,37,3,False,better,18,1,old,6,False,yes
3448,Male,Married,False,6,off,premium,3,10,negative,paypal,active,US,Telugu,39,25,63,7,True,poor,9,6,old,8,False,yes
